"file","obj_fun","fhist","scenario","optimised","stat_yrs","stock","lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","solution","fitness","iter","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","risk_Blim_first10","risk_Bmsy_first10","risk_halfBmsy_first10","risk_collapse_first10","SSB_first10","Fbar_first10","Catch_first10","SSB_rel_first10","Fbar_rel_first10","Catch_rel_first10","ICV_first10","risk_Blim_41to50","risk_Bmsy_41to50","risk_halfBmsy_41to50","risk_collapse_41to50","SSB_41to50","Fbar_41to50","Catch_41to50","SSB_rel_41to50","Fbar_rel_41to50","Catch_rel_41to50","ICV_41to50","risk_Blim_last10","risk_Bmsy_last10","risk_halfBmsy_last10","risk_collapse_last10","SSB_last10","Fbar_last10","Catch_last10","SSB_rel_last10","Fbar_rel_last10","Catch_rel_last10","ICV_last10","risk_Blim_firsthalf","risk_Bmsy_firsthalf","risk_halfBmsy_firsthalf","risk_collapse_firsthalf","SSB_firsthalf","Fbar_firsthalf","Catch_firsthalf","SSB_rel_firsthalf","Fbar_rel_firsthalf","Catch_rel_firsthalf","ICV_firsthalf","risk_Blim_lastfhalf","risk_Bmsy_lastfhalf","risk_halfBmsy_lastfhalf","risk_collapse_lastfhalf","SSB_lastfhalf","Fbar_lastfhalf","Catch_lastfhalf","SSB_rel_lastfhalf","Fbar_rel_lastfhalf","Catch_rel_lastfhalf","ICV_lastfhalf","risk_Blim_11to50","risk_Bmsy_11to50","risk_halfBmsy_11to50","risk_collapse_11to50","SSB_11to50","Fbar_11to50","Catch_11to50","SSB_rel_11to50","Fbar_rel_11to50","Catch_rel_11to50","ICV_11to50"
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","rjc",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-3.91791004187094,1,0.02824,0.05668,0.01744,0,993.124129784422,0,0,3.97244411060815,0,0,1,0.1412,0.2796,0.0872,0,405.815312320826,0,0,1.62323983384978,0,0,1,0,0,0,0,1170.44536182637,0,0,4.68171968129006,0,0,1,0,0,0,0,1170.44536182637,0,0,4.68171968129006,0,0,1,0.05648,0.11336,0.03488,0,725.270388866823,0,0,2.90104328194895,0,0,1,0,0,0,0,1138.8525558662,0,0,4.55535012464529,0,0,1,0,0.00095,0,0,1062.26865041205,0,0,4.24901854426697,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","rjc",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-5.94855339888439,1,0.20536,0.35492,0.13708,0.04696,347.341222787956,0.0477230807370575,32.4886170356411,1.38934656147662,0.478133041511468,0.70998460665662,0.269191444064387,0.475,0.805,0.2518,0.0154,167.989046760988,0.0951360575968669,34.0323424201635,0.671947322030348,0.953159181546269,0.743720153439469,0.339021612688498,0.1678,0.2626,0.1366,0.0818,427.91549327716,0.0439925841617977,36.9390975634054,1.7116393914181,0.44075754843078,0.80724244510112,0.237509493759671,0.1678,0.2626,0.1366,0.0818,427.91549327716,0.0439925841617977,36.9390975634054,1.7116393914181,0.44075754843078,0.80724244510112,0.237509493759671,0.26072,0.45944,0.15504,0.02776,269.964756868376,0.0511187465908249,28.7864698117666,1.07984478106109,0.512153897196875,0.629080346015302,0.304092840562471,0.15,0.2504,0.11912,0.06616,451.783498714717,0.0448183245442512,37.3362944868985,1.80711015362077,0.449030563384207,0.815922522224198,0.241388626235025,0.13795,0.2424,0.1084,0.05485,412.621792199512,0.0402337490406201,31.9979174111987,1.65046539417719,0.403098134133303,0.699261183758559,0.252718468786018
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","rjc",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-5.47689600461486,1,0.35616,0.4944,0.29,0.10996,253.311073664396,0.0661350024389193,35.988367123934,1.01323092708299,0.66260034721385,0.786465815047459,0.250130892579331,0.4492,0.6014,0.3524,0.0172,186.370203814925,0.098578420279686,38.4346033146551,0.745470980247097,0.987647888354416,0.839924232121755,0.25212012836238,0.3362,0.444,0.2892,0.1986,291.797804827315,0.0430034072470648,30.6977937193482,1.1671758207368,0.430847078286573,0.670849146183959,0.232091898920995,0.3362,0.444,0.2892,0.1986,291.797804827315,0.0430034072470648,30.6977937193482,1.1671758207368,0.430847078286573,0.670849146183959,0.232091898920995,0.37712,0.53208,0.30008,0.05328,230.566332792987,0.0804541953399196,37.9493416228201,0.922253163868685,0.806062989356907,0.829319646182468,0.256310339488198,0.3352,0.45672,0.27992,0.16664,281.489021545406,0.0507706880066995,33.3342167449665,1.12594123161787,0.508666731094398,0.728463779726859,0.243118902171402,0.3329,0.46765,0.2744,0.13315,270.990221987019,0.0576226017191356,35.3760956749877,1.08394658742045,0.577315407854222,0.773085642435918,0.248970178393939
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","mult","more","rjc",1,2,3,1,1,1,1,2,0.8,Inf,0,"1_2_3_1_1_1_1_2_0.8_Inf_0",-3.20321967819807,1,0.05248,0.12504,0.01808,0,766.707765424351,0.00770270089554616,8.66964502173133,3.06679060147157,0.077172633244961,0.189460650290342,0.212120009702826,0.2558,0.6008,0.0864,0,219.399620561643,0.0461120580143845,20.7127140432835,0.87758690422611,0.461992356911081,0.45264186273854,0.354664113130575,0,0,0,0,1053.22962136072,0.00277853129885847,4.5689590626834,4.21286290506368,0.0278378428286674,0.099846989466828,0.183598039289704,0,0,0,0,1053.22962136072,0.00277853129885847,4.5689590626834,4.21286290506368,0.0278378428286674,0.099846989466828,0.183598039289704,0.10496,0.25008,0.03616,0,440.843116136115,0.016411167881416,12.8034514884489,1.76334920064543,0.164421942018586,0.279798104637731,0.250523565527229,0,0,0,0,983.507588365965,0.00398584691811865,5.98176766188187,3.93397845241247,0.0399338240642821,0.130721567984055,0.184157374509723,0.00165,0.0061,0.001,0,862.867422351706,0.00562834742158118,7.15111932843209,3.45142415470332,0.0563898815793377,0.156275800782211,0.188833785445861
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","mult","more","rjc",1,2,3,1,1,1,1,2,0.67,Inf,0,"1_2_3_1_1_1_1_2_0.67_Inf_0",-3.91791004187094,1,0.0516,0.09132,0.03428,0,911.232397179149,0.0013486660669861,1.81947998001007,3.64488150172669,0.0135121580298702,0.0397617041227052,0.238920085800597,0.2512,0.4184,0.1694,0,299.548782809914,0.0253532730314832,13.9830845685209,1.1981793236374,0.25401204950712,0.305577020601908,0.292730985646316,0,0,0,0,1145.59206128046,9.98977458075614e-05,0.171502403295575,4.58230779064934,0.00100086608629227,0.00374789933997174,0.236409328965112,0,0,0,0,1145.59206128046,9.98977458075614e-05,0.171502403295575,4.58230779064934,0.00100086608629227,0.00374789933997174,0.236409328965112,0.1032,0.18264,0.06856,0,582.179485507188,0.00699221233135803,6.13567448825369,2.32868721961466,0.0700543153805696,0.134084945300593,0.244548907784281,0,0,0,0,1089.31591713191,0.000274113957326147,0.441259317950864,4.35720618382487,0.00274632186591683,0.00964298735600921,0.235763197131596,0.0017,0.00955,5e-04,0,990.18083267265,0.000736067980945864,1.098233467877,3.96067107748291,0.00737459562654697,0.0240000630329201,0.22838167503662
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","rjc",0,3,4,1,1.5,1.2,1,2,0.82,Inf,0.08,"0_3_4_1_1.5_1.2_1_2_0.82_Inf_0.08",-2.10655910840841,33,0.04772,0.13048,0.01652,0.00172,570.406654716462,0.0241431925471685,21.678516396363,2.28159651772026,0.241888367349489,0.47374786435772,0.287959005506922,0.2012,0.5438,0.0598,0,236.794134922302,0.041433519917006,20.0937306035999,0.947164043736241,0.415118525302179,0.439115010750086,0.418622224257819,0.0058,0.0082,0.0054,0.004,806.788544450827,0.0158888673555669,18.9248165524523,3.2271116024595,0.159189062347987,0.413570341307586,0.237940400816556,0.0058,0.0082,0.0054,0.004,806.788544450827,0.0158888673555669,18.9248165524523,3.2271116024595,0.159189062347987,0.413570341307586,0.237940400816556,0.08928,0.24752,0.028,0.00056,396.319698490487,0.0313760394042223,22.2819893135987,1.58525787962505,0.314353577330462,0.486935759715085,0.339141473283509,0.00616,0.01344,0.00504,0.00288,740.572155967945,0.0190089254066415,21.2241161686824,2.96224954285809,0.190448629471747,0.463817704309341,0.248921163820753,0.00935,0.02715,0.0057,0.00215,644.02270015534,0.0216952975571669,22.1295747093643,2.57605681465556,0.217363138491803,0.483604992427657,0.262729473720126
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","all_cap","more","rjc",0,4,4,1,1.4,1,1.1,2,0.65,Inf,0.18,"0_4_4_1_1.4_1_1.1_2_0.65_Inf_0.18",-3.62802669439876,41,0.05092,0.09368,0.03288,0,857.393220673845,0.0040072401618513,4.71308166764069,3.42952763687304,0.0401481609540157,0.102996548922642,0.248692166265245,0.2446,0.4194,0.1606,0,302.3730999736,0.0266327078723734,13.9678143681382,1.20947644324903,0.266830586417198,0.305243315809229,0.297719505261823,0,0,0,0,1108.73063123588,0.000372388171535746,0.603944773917527,4.43486401569951,0.00373092194236786,0.0131982069991394,0.252398432935984,0,0,0,0,1108.73063123588,0.000372388171535746,0.603944773917527,4.43486401569951,0.00373092194236786,0.0131982069991394,0.252398432935984,0.10184,0.18736,0.06576,0,544.79885233566,0.0126775728481884,10.1977347911586,2.17916665955609,0.127015405779968,0.222854506750672,0.255752626308056,0,0,0,0,1043.88914335192,0.000963214927497249,1.51598404969609,4.17550148593838,0.00965035944454211,0.0331293061209846,0.243121860161688,0.0025,0.01225,0.00095,0,937.57372129885,0.00237727677400076,3.29711418566853,3.7502454081375,0.0238177116169479,0.0720529382843777,0.238593392013915
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","zero-fishing","more","syc",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-3.73040310351179,1,0.00652,0.03208,4e-04,0,1001.07900017043,0,0,4.27392030280171,0,0,1,0.0326,0.1604,0.002,0,410.186403865198,0,0,1.75121443873483,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0.01304,0.06416,8e-04,0,716.515879544109,0,0,3.0590310698177,0,0,1,0,0,0,0,1152.01688604761,0,0,4.91832148872471,0,0,1,0,0,0,0,1074.45459071658,0,0,4.5871837176889,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","syc",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.08150065893819,1,0.02276,0.04212,0.0118,0,1019.32654459373,0,0,4.35182479442897,0,0,1,0.1136,0.2086,0.059,0,447.12258207649,0,0,1.90890657086253,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0.04552,0.08424,0.0236,0,770.534881181334,0,0,3.28965513424729,0,0,1,0,0,0,0,1152.16702495007,0,0,4.91896247879975,0,0,1,5e-05,5e-04,0,0,1082.90801798476,0,0,4.6232740506432,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","syc",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-6.13807484916075,1,0.20572,0.32036,0.13232,0.04804,363.735029855431,0.0479096268487393,40.3232972740786,1.55289895070683,0.41621300498055,0.669491186026361,0.254667084480274,0.494,0.7622,0.2526,0.015,164.003946014789,0.116517476374029,49.5601811907068,0.700184295637875,1.01224100800236,0.822851967177226,0.31136892104249,0.1458,0.216,0.1168,0.0744,483.592715112346,0.0401498529468597,43.0854752230366,2.06460900993206,0.348800273425202,0.715351864990541,0.220522208259852,0.1458,0.216,0.1168,0.0744,483.592715112346,0.0401498529468597,43.0854752230366,2.06460900993206,0.348800273425202,0.715351864990541,0.220522208259852,0.27696,0.43936,0.15912,0.03128,266.170932657167,0.0568766228525099,38.2271382242817,1.13636721268297,0.494113431217666,0.634688476346898,0.287309990616,0.13448,0.20136,0.10552,0.0648,508.682547429585,0.0399519652185173,42.7378547390249,2.17172537509034,0.347081131543296,0.709580292082052,0.227624996680676,0.13365,0.2099,0.10225,0.0563,442.960223750944,0.0380183655480953,37.4733619851405,1.89113615738662,0.330283060212107,0.6221734643698,0.241164990598417
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","syc",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-5.63464531033034,1,0.34432,0.4488,0.26976,0.1084,273.937739361329,0.0668672137124939,46.5261147694419,1.169526147048,0.580906297638719,0.772477100433349,0.237596263715698,0.4388,0.5674,0.3222,0.0196,194.2440540644,0.105624583330582,50.4371092274146,0.829288803603927,0.91760942673668,0.837411679081853,0.24340837339401,0.3218,0.4008,0.28,0.1834,318.556950974338,0.0446566064762287,41.17395787999,1.36001955903184,0.387952518027056,0.68361477750963,0.22501475204303,0.3218,0.4008,0.28,0.1834,318.556950974338,0.0446566064762287,41.17395787999,1.36001955903184,0.387952518027056,0.68361477750963,0.22501475204303,0.36768,0.4844,0.27448,0.05912,245.321381385576,0.0828883442014384,48.5531708797815,1.04735393753807,0.720089240662717,0.806132488042875,0.243851125226239,0.32096,0.4132,0.26504,0.15768,307.701614850605,0.0513350500657528,43.8209325574338,1.31367472366415,0.445971234886715,0.727562726610578,0.23361462302773,0.3207,0.41915,0.25665,0.1306,295.966514519275,0.05767098783745,45.071161858278,1.26357389890112,0.501014445881735,0.748320391633303,0.236663846363922
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","mult","more","syc",1,2,3,1,1,1,1,2,0.78,Inf,0,"1_2_3_1_1_1_1_2_0.78_Inf_0",-3.73040310351179,1,0.05088,0.10224,0.01528,0.00176,837.148218932141,0.00495086877145995,6.94277125167613,3.57404837054741,0.0430104783562499,0.115271430508298,0.219857475817219,0.2442,0.4934,0.0678,8e-04,235.867494328918,0.0497726173832651,27.7532774364678,1.00699232788991,0.432397662211829,0.4607900614071,0.346464531304542,0.002,0.002,0.002,0.002,1108.84613226755,0.00101148053170274,1.95285516055106,4.73401199762917,0.00878719746468657,0.0324234228339132,0.19666624040156,0.002,0.002,0.002,0.002,1108.84613226755,0.00101148053170274,1.95285516055106,4.73401199762917,0.00878719746468657,0.0324234228339132,0.19666624040156,0.09976,0.20248,0.02856,0.00152,481.773298487967,0.0150712538606394,14.5178736340238,2.05684134958871,0.130930927054935,0.241041509372586,0.252582282836703,0.002,0.002,0.002,0.002,1049.27233740556,0.00186893647461725,3.36397549203368,4.47967277831452,0.016236312352716,0.0558523755291462,0.198674789175573,0.00255,0.00445,0.00215,0.002,928.75329997444,0.00326494718411319,5.0473926107249,3.96513919918313,0.0283641006617086,0.0838022952916397,0.199923987566899
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","mult","more","syc",1,2,3,1,1,1,1,2,0.74,Inf,0,"1_2_3_1_1_1_1_2_0.74_Inf_0",-4.08150065893819,1,0.0524,0.08604,0.03108,0,899.267455778855,0.00353190847804158,5.25920315911325,3.83925488023198,0.0306833164366557,0.0873190041135783,0.220158428139139,0.252,0.3922,0.1528,0,299.581189108362,0.0377512554881988,23.8562578642469,1.27900607869081,0.327962552038645,0.396087508993281,0.261315219460413,0,0,0,0,1131.19362811593,0.000459898067776234,0.880577632905366,4.82942046809644,0.00399534643378113,0.0146203064653911,0.213264590472546,0,0,0,0,1131.19362811593,0.000459898067776234,0.880577632905366,4.82942046809644,0.00399534643378113,0.0146203064653911,0.213264590472546,0.1048,0.17208,0.06216,0,571.882729790589,0.0129886821969609,13.0612459414583,2.44154678028162,0.112838667372688,0.216856994032335,0.227783805969619,0,0,0,0,1075.1779531646,0.00101477311894969,1.82311155929618,4.59027197890737,0.00881580168731058,0.0302692786206299,0.213517589195427,0.0025,0.0095,0.00065,0,975.147577292498,0.00217873046723047,3.60428855493883,4.16321092352228,0.0189276355182577,0.0598423140604236,0.210283727410752
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","syc",0,3,5,1,1.8,0.6,1.1,3,0.85,Inf,0.33,"0_3_5_1_1.8_0.6_1.1_3_0.85_Inf_0.33",-2.08743119143272,88,0.0494,0.11928,0.0162,0,550.203847289301,0.0339218417519682,34.4200401283793,2.3489928299455,0.294694670334985,0.571478897967928,0.285083251204867,0.2268,0.5342,0.07,0,226.600201984499,0.0709616092247023,36.0640815015631,0.967427349605412,0.616476198132736,0.598775058828185,0.432709752751755,0,0,0,0,781.160713349096,0.0198970207187448,27.8601487506974,3.33502014522867,0.172854587443462,0.462564455064184,0.252548759205646,0,0,0,0,781.160713349096,0.0198970207187448,27.8601487506974,3.33502014522867,0.172854587443462,0.462564455064184,0.252548759205646,0.0988,0.23744,0.0324,0,373.350191178098,0.0482126023120854,36.9454110268454,1.59394909079035,0.4188450924404,0.613407849027627,0.346312865072483,0,0.00112,0,0,713.073025406596,0.0249481734046656,31.9305187234207,3.044332445438,0.216736278375021,0.530145159144065,0.240926816686691,0.00505,0.01555,0.00275,0,619.525236155136,0.0297032061734906,33.9618926764184,2.64494758600537,0.258045439136011,0.563872236268032,0.255110095246696
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","all_cap","more","syc",0,4,5,1,1.8,0.7,1.2,4,0.65,Inf,0.31,"0_4_5_1_1.8_0.7_1.2_4_0.65_Inf_0.31",-3.59392129901649,41,0.05248,0.0916,0.0296,0,803.050566665818,0.0109910448967466,14.2052935445199,3.42847479616007,0.0954842716432349,0.235851715159386,0.287528500701783,0.2438,0.3974,0.1418,0,295.54810534452,0.0481491087913678,26.5468991794484,1.26178757887387,0.418293494968391,0.440760459050958,0.352826236667999,0,0,0,0,1056.65701905463,0.00241212826057757,4.41744267893516,4.51120030094192,0.0209552696977417,0.0733431821862673,0.290569012404549,0,0,0,0,1056.65701905463,0.00241212826057757,4.41744267893516,4.51120030094192,0.0209552696977417,0.0733431821862673,0.290569012404549,0.10496,0.1832,0.0592,0,511.806116092123,0.0257608075916265,22.3693483818013,2.18506086961349,0.223796006015413,0.371400222481215,0.30154434854526,0,0,0,0,981.044187807572,0.00436887131489831,7.33385764056272,4.18838540365201,0.037954398269228,0.121764671588132,0.279583289101518,0.00465,0.01515,0.00155,0,880.496891723224,0.00766897939199585,11.4683645317158,3.75911745371645,0.0666239578102766,0.190410246462081,0.274025020352695
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","zero-fishing","more","sdv",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-3.05930281099031,1,0.01236,0.05836,0.00324,0,976.510475092203,0,0,3.67540585668279,0,0,1,0.0618,0.2918,0.0162,0,365.704831402267,0,0,1.37644573554234,0,0,1,0,0,0,0,1174.21151044,0,0,4.41951619827533,0,0,1,0,0,0,0,1174.21151044,0,0,4.41951619827533,0,0,1,0.02472,0.11672,0.00648,0,669.465020175141,0,0,2.51974322729477,0,0,1,0,0,0,0,1138.6740365493,0,0,4.28575968157514,0,0,1,0,0,0,0,1052.8009939272,0,0,3.96254934043196,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","sdv",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-3.77062180336731,1,0.03172,0.06632,0.02268,0,990.920303528639,0,0,3.72964180107865,0,0,1,0.158,0.3224,0.1134,0,391.765066886595,0,0,1.47453166966054,0,0,1,0,0,0,0,1172.23159985363,0,0,4.41206417891613,0,0,1,0,0,0,0,1172.23159985363,0,0,4.41206417891613,0,0,1,0.06344,0.13264,0.04536,0,711.19970943729,0,0,2.67682492304049,0,0,1,0,0,0,0,1138.79881907419,0,0,4.28622934005243,0,0,1,0.00015,0.0023,0,0,1060.9471556416,0,0,3.9932099951185,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","sdv",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-5.91522780618249,1,0.18512,0.35196,0.13116,0.04772,364.603588722345,0.0424670273586409,30.91025929825,1.37230086060381,0.486356817704171,0.719369610803345,0.262296556382022,0.4392,0.8202,0.2526,0.0134,173.520809014242,0.0805447427102024,30.7156750467462,0.653100416200924,0.922444710257416,0.714841082073706,0.338127906363123,0.1584,0.2598,0.1362,0.079,435.691076131559,0.0408677893452675,36.0440442988228,1.63986109085738,0.468041424343408,0.838847382962287,0.235831057019762,0.1584,0.2598,0.1362,0.079,435.691076131559,0.0408677893452675,36.0440442988228,1.63986109085738,0.468041424343408,0.838847382962287,0.235831057019762,0.23496,0.4644,0.14648,0.02816,285.648430916274,0.0439462849546024,26.4673319422164,1.07512816577087,0.503298126330761,0.615970060120238,0.301609483998283,0.13528,0.23952,0.11584,0.06728,472.022032006687,0.0410701507024277,36.2494717975439,1.77660412783271,0.470358982972212,0.843628264881699,0.235522562265027,0.1216,0.2349,0.1008,0.0563,431.277665986223,0.0363546094619481,30.9496991731094,1.62324982665709,0.416353893044349,0.720287488817696,0.24646671414248
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","sdv",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-5.84656798571771,1,0.44928,0.60744,0.3954,0.1722,192.475140825486,0.0587394394010576,30.2668628059635,0.724441035605933,0.672717837760605,0.704395945271056,0.275404966594704,0.4666,0.635,0.399,0.027,178.881187190524,0.0989366746421736,37.9258723041171,0.673275893930726,1.13307969090541,0.882642870625636,0.26462345951898,0.469,0.586,0.429,0.2964,188.336704195535,0.0200693981869217,15.6833728332176,0.70886472115237,0.229846288815952,0.364996673183981,0.286161379736265,0.469,0.586,0.429,0.2964,188.336704195535,0.0200693981869217,15.6833728332176,0.70886472115237,0.229846288815952,0.364996673183981,0.286161379736265,0.44024,0.61728,0.37744,0.09008,193.412205692304,0.0808691589842606,36.6302728909205,0.727967975446767,0.926160111981438,0.852490588930572,0.273232052909056,0.45832,0.5976,0.41336,0.25432,191.738082741978,0.0324745363152879,20.2772145428233,0.721666884518015,0.371917064157501,0.47190842991966,0.279349498744243,0.44495,0.60055,0.3945,0.2085,197.35122804177,0.0475247739283362,26.7556128450262,0.742793731219089,0.544281039845203,0.622679176302517,0.279922001218558
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","mult","more","sdv",1,2,3,1,1,1,1,2,0.8,Inf,0,"1_2_3_1_1_1_1_2_0.8_Inf_0",-3.05930281099031,1,0.05172,0.13268,0.02108,0,782.384497989269,0.00634414033491998,7.58760833359717,2.94475137690261,0.0726567432729085,0.176585217263999,0.212770211021461,0.2536,0.64,0.1016,0,220.280900205185,0.0385129683910443,18.6457343587946,0.829096800680044,0.441072660650885,0.433939247788453,0.356984225136517,0,0,0,0,1065.71230106044,0.002124090411841,3.68099900057047,4.01114512620727,0.0243263048410363,0.0856673117121927,0.183264144346551,0,0,0,0,1065.71230106044,0.002124090411841,3.68099900057047,4.01114512620727,0.0243263048410363,0.0856673117121927,0.183264144346551,0.10344,0.26536,0.04216,0,448.96459256205,0.0135682199232061,11.4950743328517,1.6898201658205,0.155391056878817,0.267523059874404,0.252123614925669,0,0,0,0,997.197080608473,0.00315824350344745,5.09916000141622,3.75326643576384,0.0361700207292478,0.118671949990742,0.186525616408855,0.00125,0.00585,0.00095,0,876.679720201311,0.00457911746494789,6.2662616686315,3.29966125325864,0.052442686400853,0.145833723821611,0.18936577629188
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","mult","more","sdv",1,2,3,1,1,1,1,2,0.62,Inf,0,"1_2_3_1_1_1_1_2_0.62_Inf_0",-3.77062180336731,1,0.0516,0.09872,0.03812,0,922.8844204599,0.000817174321517873,1.20227291758098,3.47356724839982,0.00935875024090025,0.0279803088176811,0.251164705318814,0.2532,0.4456,0.1884,0,297.685074283999,0.0198104186024352,11.7290771560866,1.12043187797566,0.226880305689856,0.272968970834033,0.306450879684511,0,0,0,0,1151.29234095619,4.65500517055392e-05,0.0870360862825434,4.33325265896904,0.000533117960441939,0.00202557716875783,0.247683617576798,0,0,0,0,1151.29234095619,4.65500517055392e-05,0.0870360862825434,4.33325265896904,0.000533117960441939,0.00202557716875783,0.247683617576798,0.1032,0.19744,0.07624,0,585.578751838515,0.00493190154985042,4.61332963651923,2.20401073921205,0.0564829726073929,0.107365296198543,0.255573023953261,0,0,0,0,1100.03094840254,0.000140453876924462,0.245202015870495,4.14031420390985,0.00160855856564434,0.00570654801122746,0.248922398442081,0.0012,0.012,0.00055,0,1000.69460568315,0.000415267637284519,0.671863209742593,3.76643047698128,0.00475588377918648,0.0156361669775116,0.240121605016942
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","sdv",0,3,5,1,1.5,0.9,1.3,3,0.88,Inf,0.18,"0_3_5_1_1.5_0.9_1.3_3_0.88_Inf_0.18",-1.49537494872897,70,0.04716,0.16332,0.0186,0,502.045395351656,0.0338314703903389,29.3819836753852,1.88960654643451,0.387457453481263,0.683802292217871,0.281440654378943,0.2074,0.6542,0.0796,0,222.337160786272,0.0510128568488152,23.4549480987432,0.836836187379279,0.584228571250347,0.545863323966383,0.45587251683295,0.0052,0.0158,0.0022,0,674.530748995478,0.027124149310919,30.6192961015011,2.53880969903218,0.310641355477573,0.712598070015425,0.235493091763275,0.0052,0.0158,0.0022,0,674.530748995478,0.027124149310919,30.6192961015011,2.53880969903218,0.310641355477573,0.712598070015425,0.235493091763275,0.08928,0.30608,0.0356,0,363.806883424657,0.0398940007346941,27.0418704468947,1.36930220837032,0.456889037204195,0.629341204519709,0.351273400825155,0.00504,0.02056,0.0016,0,635.082469831263,0.0297889802366051,31.3293849210521,2.39033363044467,0.341160531632543,0.72912385560743,0.230136777686665,0.0071,0.0406,0.00335,0,564.393185604715,0.0312826309113362,30.7092912205575,2.12427216374465,0.358266678073851,0.71469251228927,0.242763731876985
