"stock","multiplier","comp_b","idxB_lag","idxB_range_3","interval","upper_constraint","lower_constraint","sigmaL","sigmaB","sigmaR","sigmaR_rho","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","sensitivity","fhist","n_yrs","n_iter","sigmaL_rho","sigmaB_rho","steepness","SSB0_rel","n_iter_part","stat_metric"
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.65,0.04076,0.29676,0.01932,0,357.021055792552,0.0895648639556936,48.6101273313976,1.25653473929777,0.774947208261552,1.00672917833615,0.233097152903374,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.66,0.04104,0.29968,0.01948,0,356.193444261032,0.0895125590475687,48.5306562222063,1.25362196252137,0.774494647505697,1.00508330969005,0.233374398561254,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.67,0.0418,0.30316,0.0196,0,355.30952757567,0.0894726161070498,48.4301793969563,1.25051101989269,0.774149046911024,1.00300240685603,0.233825034719125,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.68,0.04216,0.30624,0.01968,0,354.618720927532,0.0894078651593705,48.3656495482714,1.2480797275713,0.773588798573449,1.00166597584647,0.234303664728909,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.69,0.04288,0.30964,0.02,0,353.560746669701,0.0893398086807627,48.219222416594,1.24435618973878,0.772999949601074,0.99863342946051,0.234814018121551,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.7,0.04344,0.31324,0.02024,0,352.687697049366,0.0892696415860903,48.093489975437,1.24128349371909,0.772392838824296,0.996029475837569,0.234823027309381,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.71,0.04444,0.3162,0.02044,0,351.652945153057,0.0892522328061743,47.9655244417784,1.23764168693158,0.772242211839568,0.993379274251443,0.235133523649586,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.72,0.04512,0.31932,0.02092,0,350.867667615109,0.0891717673538379,47.8010621107181,1.23487790454281,0.771545995992241,0.98997321389931,0.235496342865711,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.73,0.04584,0.32252,0.02132,0,349.769310164765,0.089098894146084,47.6782798582841,1.23101223816226,0.770915470958073,0.987430359500588,0.235722332532193,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.74,0.04676,0.32552,0.02168,0,348.72193645038,0.0890855790538097,47.5878576581597,1.22732600891668,0.77080026402167,0.985557690733152,0.236026936339374,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.75,0.0476,0.3286,0.02236,0,348.033825842811,0.0890089879874411,47.475439872385,1.22490420530353,0.770137570746219,0.983229487304846,0.236547427237515,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.76,0.0488,0.33164,0.02288,0,347.323540394487,0.0889047188822273,47.3517898565043,1.22240435739216,0.769235397188144,0.980668661285194,0.23693509623325,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.77,0.05032,0.33456,0.02348,0,346.619550176198,0.088837364293137,47.1902005819593,1.21992666552762,0.76865262121469,0.97732210272793,0.237227729435335,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.78,0.05116,0.33864,0.02436,0,346.009372447354,0.0887181278334312,47.0751690162954,1.21777914649199,0.767620944757081,0.974939767195377,0.237694908486299,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.79,0.05212,0.34236,0.02488,0,345.115584202304,0.0886096970531313,46.8862284748649,1.21463346093294,0.766682762899019,0.971026756337948,0.238533474141464,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.8,0.05316,0.346,0.02564,0,343.942696401666,0.0884966851152138,46.7430201798574,1.21050548516544,0.765704943228208,0.968060872949473,0.239136761978371,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.81,0.05468,0.34936,0.02652,0,343.183960778926,0.0883994128591914,46.6198959956104,1.20783511698281,0.764863308909608,0.965510937048355,0.239409646339214,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.82,0.05672,0.354,0.02748,0,342.42531592541,0.0883066133180275,46.4448960082256,1.20516506826225,0.764060374118254,0.961886638919949,0.23963580824947,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.83,0.05812,0.35768,0.02808,0,341.696472500728,0.0882207964195571,46.2752201726358,1.20259990559814,0.763317855646678,0.958372605447412,0.240588643322214,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.84,0.06028,0.36204,0.02912,0,341.121033434641,0.0881149177133886,46.1373959543075,1.20057464920175,0.762401755245965,0.955518227775726,0.240786361713323,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.85,0.06192,0.36628,0.03,0,340.33815230542,0.0880268820237735,45.9922742576985,1.19781930096767,0.761640039000537,0.952512717311007,0.240868634373791,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.86,0.06392,0.37016,0.0314,0,339.366112542845,0.087913497265795,45.8221809864311,1.19439820938263,0.760658993557333,0.948990038630161,0.241365188854512,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.87,0.06596,0.37484,0.0332,0,338.578110452344,0.0878217017099162,45.6559456398794,1.19162483793776,0.759864745605433,0.945547258636941,0.241595687935321,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.88,0.06816,0.37892,0.03424,0,337.430266168709,0.0876706223050008,45.4987154501672,1.18758500276756,0.758557552607038,0.942290977931903,0.2420051982281,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.89,0.07052,0.38296,0.03568,0,336.798165745808,0.0875926327017843,45.2998692897286,1.1853603268634,0.757882758691023,0.938172818965791,0.242344411952463,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.9,0.07376,0.38584,0.03748,0,335.162990309204,0.0874921753778601,45.1341400231121,1.17960533088318,0.757013566026777,0.934740520027966,0.242733049903065,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.91,0.07616,0.38904,0.03928,0,333.703280875194,0.0873747198897166,44.8633852339823,1.1744678870732,0.755997299171542,0.929133113478032,0.242830282017472,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.92,0.07892,0.39428,0.04104,0,333.136722815667,0.0871724458698509,44.6065602326185,1.17247388735785,0.754247152070595,0.923814196684491,0.243714361602245,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.93,0.08192,0.39848,0.04276,0,331.194046609993,0.0870345022913,44.4505321086573,1.16563664316726,0.753053614935893,0.920582811093543,0.24408973407122,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.94,0.08612,0.40376,0.04524,0,329.503052765994,0.0868124899005587,44.2483040188472,1.1596851944377,0.751132684396775,0.916394611435002,0.245561937217682,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.95,0.09096,0.408,0.04796,0,327.390070366965,0.0865831615870879,43.8507548606128,1.15224855801296,0.749148453879912,0.908161258440697,0.245774973955892,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.96,0.09612,0.41396,0.04972,0,325.97200226038,0.0864254040878802,43.3690240090792,1.14725767075378,0.747783479623336,0.898184479300882,0.24719115249904,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.97,0.10264,0.42032,0.05228,0,322.652311380773,0.086115640644868,42.6602973596494,1.13557402676058,0.745103295622805,0.883506554419485,0.24732842281413,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.98,0.10616,0.43216,0.05552,0,315.757894584066,0.0860034722734119,41.8194749379867,1.11130914357875,0.744132774790459,0.866092889569027,0.247935245378186,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.99,0.10204,0.44636,0.0526,0,306.650298096013,0.0860929653980624,40.9038559348384,1.07925497984507,0.744907101284617,0.847130166833819,0.248381352679522,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,1,0.03232,0.18136,0.01712,0,335.356135457567,0.0913342093114102,43.7739914510521,1.18028510476404,0.790256216541198,0.906571467002661,0.221751393670963,"rec_rho","one-way",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.02816,0.22804,0.01368,0,360.266262607304,0.0976148323126896,52.3982282472361,1.2679562368055,0.844598411080705,1.08518179576003,0.20342963569631,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.01,0.02832,0.22932,0.01372,0,359.96393544091,0.0975910547808613,52.372292025512,1.26689219707719,0.844392679378607,1.08464464943644,0.203462809746637,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.02,0.02836,0.23072,0.01372,0,359.730802388072,0.097580681466852,52.3425363024902,1.26607168586359,0.844302925758975,1.08402840018483,0.20348426126728,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.03,0.02852,0.23184,0.01376,0,359.562890018896,0.0975707787993007,52.3275843648892,1.26548071868783,0.844217244340679,1.08371874142272,0.203494336824112,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.04,0.02856,0.23356,0.01376,0,359.245237909169,0.0975928546578244,52.300295306589,1.26436274285865,0.844408252557264,1.08315357747956,0.203554086456417,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.05,0.02872,0.23484,0.01376,0,358.898587176146,0.097594524576253,52.273889444392,1.26314270644517,0.844422701288241,1.08260670477191,0.203649876170182,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.06,0.02872,0.23636,0.0138,0,358.649955062578,0.097589199920663,52.24074268125,1.26226764632495,0.844376630465352,1.08192022614175,0.20368733504054,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.07,0.02876,0.238,0.01384,0,358.279595158365,0.0976040174447972,52.2081836324615,1.26096416554101,0.84450483697909,1.08124591923836,0.203556234356779,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.08,0.029,0.24004,0.01384,0,357.901220327442,0.0976018965929447,52.1665853785467,1.25963247624197,0.844486486610992,1.08038440789735,0.203605136782458,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.09,0.02908,0.24184,0.01384,0,357.717307135297,0.0976257747166539,52.1330735323202,1.25898519420861,0.844693088669988,1.07969036829556,0.20375422865394,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.1,0.02916,0.24324,0.01392,0,357.351351906596,0.0976283918332053,52.1131594783847,1.25769721566945,0.844715732897598,1.07927794273207,0.203954200977272,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.11,0.02936,0.24536,0.01388,0,357.072760462046,0.0976111004981952,52.0884897824762,1.25671671375655,0.844566122088164,1.07876702650833,0.204043049539001,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.12,0.02944,0.24732,0.01388,0,356.86478973009,0.0976267025063967,52.0391859228375,1.25598476127023,0.844701116238381,1.07774592994208,0.204280971502425,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.13,0.02944,0.24884,0.01392,0,356.6482263977,0.0976256224268346,52.0252597107054,1.25522256714752,0.844691771004052,1.07745751423806,0.20420523231506,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.14,0.02952,0.25028,0.01392,0,356.283733172927,0.0976518768875949,51.9756470753665,1.25393973412764,0.84491893398038,1.07643002284168,0.204130906749589,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.15,0.0296,0.25172,0.01392,0,355.980251426662,0.0976567745252643,51.9286363006106,1.25287163085827,0.844961310091629,1.07545641669742,0.204259601516847,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.16,0.02964,0.254,0.01396,0,355.8060865121,0.097662906016141,51.9205597520058,1.2522586578642,0.845014361941735,1.07528914914255,0.204334398636232,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.17,0.02972,0.25572,0.014,0,355.541707647387,0.097659678080796,51.8660424568529,1.25132817709155,0.844986432691652,1.07416008088523,0.204420062463818,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.18,0.02988,0.25792,0.014,0,355.330158436886,0.0976389483080731,51.8228230832685,1.25058363015866,0.844807071290429,1.0732649957076,0.204556770577261,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.19,0.02992,0.25992,0.01404,0,354.831401416525,0.0976597962567388,51.7929102257791,1.24882825603609,0.844987455192139,1.07264549215772,0.204587829852508,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.2,0.03004,0.26172,0.01412,0,354.343089716729,0.0976555165626243,51.7636564396211,1.24710964419389,0.844950425749345,1.07203963815735,0.204800591132877,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.21,0.03032,0.2634,0.01416,0,353.908235410205,0.0976622394256706,51.7143028922418,1.24557917551756,0.845008594362785,1.07101751254426,0.204799814800442,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.22,0.03032,0.26504,0.01424,0,353.659154593266,0.0976470855933417,51.6653370818745,1.24470253618691,0.844877477990369,1.0700034170719,0.205063848395712,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.23,0.03044,0.267,0.01432,0,353.423026450329,0.0976367050777514,51.6131866987686,1.24387148376098,0.844787662060085,1.06892336821755,0.205233083651462,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.24,0.03064,0.26916,0.01432,0,353.052721252307,0.0976465381805371,51.5586554582742,1.24256819551535,0.84487274157917,1.06779401114835,0.20528029237124,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.25,0.03112,0.27068,0.01428,0,352.817572174743,0.0976440364915838,51.4806815379601,1.24174058890762,0.844851096072387,1.06617914969789,0.205367318810666,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.26,0.03136,0.27232,0.01444,0,352.393165896359,0.0976427990961417,51.4499132788169,1.24024689204097,0.844840389684848,1.06554193054323,0.205359562539173,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.27,0.03152,0.27476,0.01444,0,352.079417105722,0.0976430931799961,51.412876561662,1.23914265393385,0.844842934203444,1.06477488988984,0.20532592493198,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.28,0.03172,0.27672,0.01448,0,351.586607869604,0.0976419033667873,51.3422565869313,1.23740821302349,0.844832639514391,1.06331233068586,0.205510395373226,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.29,0.03208,0.27868,0.01448,0,351.029830548327,0.0976369886999932,51.2927619376529,1.23544863659267,0.844790116061071,1.06228728281342,0.205643914314306,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.3,0.03252,0.281,0.01456,0,350.612401111895,0.0976304491479565,51.2466248084484,1.23397949470433,0.84473353351999,1.06133177011011,0.205806349165553,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.31,0.03276,0.28332,0.01456,0,350.144180595724,0.0976206800146764,51.1972572322822,1.23233159373414,0.844649007487926,1.06030935395696,0.205900486310808,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.32,0.03316,0.28572,0.01472,0,349.798919067711,0.0975959830215943,51.1389873286132,1.23111644662432,0.844435320278498,1.05910256813963,0.206014916654836,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.33,0.03324,0.2878,0.01488,0,349.474009790969,0.0975924663500288,51.0927147813689,1.22997292921344,0.844404892779458,1.05814425089126,0.206239477604296,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.34,0.03356,0.29024,0.01496,0,349.04170077965,0.0976037442260625,51.0568570281669,1.22845141869741,0.844502472992965,1.05740162690734,0.206411929523948,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.35,0.03384,0.29236,0.015,0,348.704404218935,0.0976267301718794,50.9835743048445,1.22726430427066,0.844701355610024,1.05588392144375,0.206506836398035,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.36,0.03408,0.29496,0.015,0,348.300893803059,0.0976278570504198,50.9378234758965,1.22584415034139,0.844711105765837,1.05493640912556,0.206810970411073,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.37,0.03464,0.29724,0.01508,0,347.978208454541,0.0975988481936133,50.8775036523634,1.2247084600405,0.844460110770654,1.05368716890101,0.206885045190591,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.38,0.03504,0.29932,0.01516,0,347.430787653723,0.0975712381885437,50.8101948778417,1.22278181386073,0.844221219140569,1.05229318556896,0.206827291742849,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.39,0.03524,0.30092,0.01524,0,346.90759523747,0.0975466057144142,50.7634052349691,1.22094043942162,0.844008090172174,1.05132415912715,0.206628257116654,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.4,0.03564,0.30284,0.01536,0,346.654610793238,0.0975032377139378,50.6690580912155,1.2200500612842,0.843632854734831,1.04937020369186,0.20684548300817,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.41,0.03612,0.30556,0.01572,0,345.96268601534,0.0974926016441443,50.60752916863,1.21761483370783,0.843540827658259,1.0480959226916,0.20694947428237,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.42,0.03652,0.30832,0.01596,0,345.365317209751,0.097486018923254,50.5288005003666,1.2155123956465,0.843483871604832,1.04646543020241,0.20687596645859,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.43,0.03704,0.3116,0.01604,0,344.92581268205,0.0974836229344875,50.4656648198535,1.21396556052802,0.843463140653835,1.04515787280119,0.207176139137429,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.44,0.0374,0.31392,0.01632,0,344.429831004038,0.0974905470197069,50.4134366834521,1.21221995421611,0.843523050313422,1.04407621365459,0.207360915909711,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.45,0.03804,0.31656,0.01644,0,343.878992579652,0.097453032228909,50.3392623180336,1.21028127971848,0.843198458937816,1.04254004203664,0.207344324004876,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.46,0.03844,0.3184,0.0166,0,343.480647119186,0.0974373825556549,50.2879861053352,1.20887930383724,0.843063052372531,1.04147809749315,0.207425357256982,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.47,0.03888,0.3214,0.0168,0,342.834172189891,0.0974522716884743,50.2307668172095,1.20660403689271,0.843191878470203,1.04029307021422,0.207594655838692,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.48,0.0394,0.32368,0.01712,0,342.322269582447,0.0974444924296037,50.1732866883406,1.20480239690831,0.843124569542595,1.03910264085138,0.20772834086823,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.49,0.03996,0.32652,0.01736,0,341.712566237532,0.0974534057800211,50.0967963816209,1.20265654746575,0.843201691035524,1.0375185054487,0.207967510467754,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.5,0.04036,0.3296,0.0178,0,341.032641655258,0.0974080211450858,50.0152803041987,1.20026355454876,0.842809006956213,1.03583028494508,0.208276453529278,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.51,0.04096,0.33168,0.01804,0,340.582055779859,0.0974178502433706,49.9500061875109,1.19867771865396,0.842894051826926,1.03447843993937,0.208658342491021,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.52,0.04176,0.3336,0.01832,0,339.936456592759,0.0974133716583666,49.8760522736129,1.19640553388196,0.842855301509083,1.03294683393337,0.209027169591601,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.53,0.04256,0.33636,0.0186,0,339.259978552036,0.0974018296938554,49.7684394988861,1.19402467105959,0.8427554363077,1.03071814361251,0.209183528055808,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.54,0.04316,0.33928,0.01904,0,338.782726762226,0.097393786897664,49.6807524214266,1.19234498454374,0.84268584716102,1.02890211999176,0.209625750643796,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.55,0.04376,0.34168,0.0194,0,338.243669434669,0.0973890242747067,49.6178505001151,1.19044777358781,0.842644639245307,1.02759940380824,0.209838267761338,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.56,0.04448,0.3444,0.01976,0,337.696279541214,0.0973746842559122,49.5386621136809,1.18852123618642,0.842520564278401,1.02595939042861,0.209868268989459,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0.57,0.0454,0.34696,0.02016,0,337.027240448896,0.0973348042551316,49.4518809375777,1.18616655472491,0.842175508260836,1.02416212827545,0.210106603527993,"rec_rho","roller-coaster",50,500,0,0,0.75,NA,NA,NA
