"file","obj_fun","fhist","scenario","optimised","stock","lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","solution","fitness","iter","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV"
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",TRUE,"pol",0,2,4,1,0.9,0.2,0.6,1,1.03,Inf,0,"0_2_4_1_0.9_0.2_0.6_1_1.03_Inf_0",-0.465665616124187,32,0.14408,0.50092,0.0958,0.00144,283.795354186114,0.113727121733736,49.8998396074332,0.998817060227871,0.984007696754592,1.03343947619428,0.286963200157778
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",TRUE,"pol",0,2,3,1,0.7,0.3,0.4,2,1.03,Inf,0,"0_2_3_1_0.7_0.3_0.4_2_1.03_Inf_0",-0.388375345968249,23,0.21752,0.49948,0.16696,0.01228,284.5366574908,0.107504498147992,48.6634298880984,1.00142607540942,0.930167333883943,1.00783308902424,0.161596181534595
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",TRUE,"pol",0,3,3,1,1,0.1,0.5,3,1.02,Inf,0,"0_3_3_1_1_0.1_0.5_3_1.02_Inf_0",-0.435497491585512,43,0.21548,0.49952,0.16896,0.0336,284.331988280216,0.106627343307301,48.2904516591067,1.00070574261954,0.922577876757733,1.00010860676872,0.219203142197257
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",FALSE,"pol",1,2,3,1,1,1,1,1,1,Inf,0,"1_2_3_1_1_1_1_1_1_Inf_0",-1.40664080754547,32,0.16144,0.35412,0.1286,0.0366,367.908488645517,0.062192498785442,34.3468559925223,1.29485303279772,0.538111723503873,0.71133288493667,0.661680659684413
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",FALSE,"pol",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-1.20591104026442,23,0.2216,0.3722,0.1916,0.09464,385.703912342709,0.0525495887775619,33.4029359579476,1.35748398330681,0.454677820295795,0.691784040015035,0.318611096972651
NA,"SSB_Catch_risk_ICV","one-way","fitness_function",FALSE,"pol",1,2,3,1,1,1,1,3,1,Inf,0,"1_2_3_1_1_1_1_3_1_Inf_0",-1.19987758850482,43,0.25104,0.39508,0.22164,0.12204,378.570342829731,0.0515568408189172,33.678141370945,1.33237740272053,0.446088210206735,0.69748362021592,0.31394380600021
